year,month,n_tokens_title,n_tokens_content,num_imgs,num_videos,aticle_type,week_day,shares,popular
2014,3,12,749,1,0,Lifestyle,Monday,2400,1
2014,3,10,288,18,0,Viral,Monday,735,0
2014,3,12,681,19,1,Tech,Monday,2700,1
2014,3,7,185,3,0,Business,Monday,2000,1
2014,3,12,2028,71,2,Entertainment,Monday,5700,1
2014,3,8,1108,3,0,Viral,Monday,1300,0
2014,3,8,318,2,0,Business,Monday,840,0
2014,3,9,223,1,0,Business,Monday,764,0
2014,3,10,2444,2,0,Business,Monday,2600,1
2014,3,10,311,1,1,Entertainment,Monday,1600,1
2014,3,10,852,4,0,Entertainment,Monday,1200,0
2014,3,10,226,5,0,Viral,Monday,18800,1
2014,3,10,1250,23,1,Entertainment,Monday,1300,0
2014,3,14,303,15,0,Viral,Monday,10200,1
2014,3,7,2735,93,1,Entertainment,Monday,2300,1
2014,3,8,1065,4,0,Viral,Monday,827,0
2014,3,13,605,15,2,Entertainment,Monday,2400,1
2014,3,13,234,0,0,World,Monday,1100,0
2014,3,9,221,0,1,Viral,Monday,1500,1
2014,3,9,319,1,0,Viral,Monday,1200,0
2014,3,5,357,2,0,Tech,Monday,2400,1
2014,3,12,258,0,1,Tech,Monday,1400,1
2014,3,13,762,16,1,Entertainment,Monday,997,0
2014,3,7,915,2,1,Business,Monday,3200,1
2014,3,11,422,1,0,Business,Monday,2100,1
2014,3,9,1316,4,1,Entertainment,Monday,5500,1
2014,3,9,458,1,0,Viral,Monday,1500,1
2014,3,11,873,4,0,Viral,Monday,1200,0
2014,3,13,233,0,0,Viral,Monday,775,0
2014,3,12,1356,2,0,Viral,Monday,7800,1
2014,3,8,692,23,1,Viral,Monday,9100,1
2014,3,11,293,1,0,Business,Monday,1400,1
2014,3,10,264,0,0,Tech,Monday,813,0
2014,3,9,882,1,20,Business,Monday,1400,1
2014,3,11,644,0,1,Viral,Tuesday,2700,1
2014,3,6,428,0,3,Tech,Tuesday,4900,1
2014,3,9,359,1,1,Business,Tuesday,1100,0
2014,3,9,657,9,0,Viral,Tuesday,2000,1
2014,3,8,168,0,1,Business,Tuesday,1100,0
2014,3,9,852,4,2,Entertainment,Tuesday,13000,1
2014,3,14,251,19,1,Viral,Tuesday,1300,0
2014,3,13,0,20,0,Viral,Tuesday,1600,1
2014,3,8,501,4,0,World,Tuesday,5000,1
2014,3,15,947,9,0,Entertainment,Tuesday,842,0
2014,3,10,1228,1,21,Business,Tuesday,1100,0
2014,3,11,407,1,0,Tech,Tuesday,772,0
2014,3,10,1023,12,2,Entertainment,Tuesday,834,0
2014,3,10,683,17,2,World,Tuesday,1200,0
2014,3,9,254,1,0,Business,Tuesday,2300,1
2014,3,10,630,11,0,Entertainment,Tuesday,38200,1
2014,3,14,1325,11,6,Entertainment,Tuesday,1800,1
2014,3,9,496,1,2,Tech,Tuesday,1100,0
2014,3,10,947,12,0,Tech,Tuesday,6100,1
2014,3,8,533,1,0,Lifestyle,Tuesday,1400,1
2014,3,11,977,0,16,World,Tuesday,39000,1
2014,3,11,2039,70,1,Entertainment,Tuesday,34300,1
2014,3,8,370,0,1,Entertainment,Tuesday,1100,0
2014,3,11,363,2,0,Business,Tuesday,1400,1
2014,3,11,755,2,2,World,Tuesday,893,0
2014,3,10,121,2,0,Business,Tuesday,1400,1
2014,3,10,264,0,4,Entertainment,Tuesday,786,0
2014,3,10,392,1,0,Tech,Tuesday,2300,1
2014,3,11,408,1,0,Viral,Tuesday,2100,1
2014,3,9,0,18,0,Viral,Tuesday,644,0
2014,3,10,206,0,1,Entertainment,Tuesday,640,0
2014,3,12,1000,9,0,Entertainment,Tuesday,2200,1
2014,3,11,217,14,0,Social Media,Tuesday,1300,0
2014,3,12,1063,21,0,Viral,Tuesday,3200,1
2014,3,7,741,4,0,Viral,Tuesday,2000,1
2014,3,10,914,2,0,Viral,Tuesday,934,0
2014,3,10,622,5,0,Tech,Tuesday,4200,1
2014,3,13,1066,10,0,Entertainment,Tuesday,2000,1
2014,3,13,405,1,0,Business,Tuesday,1800,1
2014,3,13,262,1,1,Business,Tuesday,1800,1
2014,3,13,581,1,2,Viral,Tuesday,1900,1
2014,3,10,974,2,0,Business,Tuesday,3300,1
2014,3,13,214,0,1,Entertainment,Tuesday,954,0
2014,3,10,242,1,0,Tech,Tuesday,3600,1
2014,3,11,648,2,0,Viral,Tuesday,2800,1
2014,3,11,750,1,0,Viral,Tuesday,1500,1
2014,3,9,483,1,0,Viral,Tuesday,657,0
2014,3,15,353,0,21,Viral,Tuesday,3900,1
2014,3,10,368,1,0,Business,Tuesday,1000,0
2014,3,11,0,24,1,Entertainment,Tuesday,2200,1
2014,3,10,696,1,0,Business,Tuesday,1600,1
2014,3,10,299,13,1,World,Tuesday,898,0
2014,3,11,1012,1,1,Entertainment,Tuesday,1800,1
2014,3,7,927,0,21,Business,Tuesday,5300,1
2014,3,11,322,1,0,Social Media,Tuesday,4800,1
2014,3,8,456,11,0,Tech,Tuesday,1500,1
2014,3,10,277,2,0,Tech,Tuesday,904,0
2014,3,9,911,0,2,Business,Tuesday,2200,1
2014,3,11,290,0,2,World,Tuesday,6000,1
2014,3,10,333,9,9,Viral,Wednesday,3100,1
2014,3,13,162,2,0,Tech,Wednesday,5700,1
2014,3,12,295,2,1,Viral,Wednesday,7600,1
2014,3,13,927,9,2,Entertainment,Wednesday,785,0
2014,3,11,765,14,1,Viral,Wednesday,2200,1
2014,3,9,1369,1,1,Business,Wednesday,2400,1
2014,3,11,733,2,1,Business,Wednesday,963,0
2014,3,10,380,1,0,Tech,Wednesday,12800,1
2014,3,12,1027,8,1,Entertainment,Wednesday,1000,0
2014,3,12,255,2,4,World,Wednesday,1100,0
2014,3,11,964,3,0,Viral,Wednesday,3900,1
2014,3,11,306,2,0,Entertainment,Wednesday,2000,1
2014,3,9,258,2,1,Viral,Wednesday,2100,1
2014,3,10,260,2,0,Business,Wednesday,1100,0
2014,3,9,498,1,0,Viral,Wednesday,774,0
2014,3,8,627,1,0,Viral,Wednesday,1400,1
2014,3,7,155,2,0,Tech,Wednesday,2600,1
2014,3,10,309,2,0,Viral,Wednesday,1100,0
2014,3,8,541,1,0,Business,Wednesday,1600,1
2014,3,9,330,0,0,Viral,Wednesday,1500,1
2014,3,10,307,1,0,Business,Wednesday,10600,1
2014,3,14,969,2,0,Viral,Wednesday,811,0
2014,3,9,260,1,0,Tech,Wednesday,1100,0
2014,3,11,502,1,0,World,Wednesday,1000,0
2014,3,9,150,1,0,Social Media,Wednesday,1100,0
2014,3,12,691,1,0,Viral,Wednesday,725,0
2014,3,9,357,15,0,Viral,Wednesday,4600,1
2014,3,9,1465,5,0,Viral,Wednesday,620,0
2014,3,9,892,1,0,Business,Wednesday,1300,0
2014,3,11,0,7,0,Viral,Wednesday,7700,1
2014,3,8,693,7,1,Entertainment,Wednesday,816,0
2014,3,11,700,1,1,World,Wednesday,896,0
2014,3,10,445,1,2,Tech,Wednesday,22800,1
2014,3,9,328,2,0,Viral,Wednesday,1400,1
2014,3,13,289,12,1,Entertainment,Wednesday,1300,0
2014,3,9,1129,11,1,Viral,Wednesday,5700,1
2014,3,11,213,9,1,Viral,Wednesday,8400,1
2014,3,7,258,0,2,Business,Wednesday,12200,1
2014,3,14,1377,3,0,Viral,Wednesday,981,0
2014,3,11,286,0,0,Entertainment,Wednesday,1600,1
2014,3,11,1051,22,0,Tech,Wednesday,5000,1
2014,3,13,1459,51,1,Entertainment,Wednesday,3600,1
2014,3,11,350,10,0,World,Wednesday,1000,0
2014,3,12,618,1,1,Viral,Wednesday,3800,1
2014,3,9,603,1,0,Viral,Wednesday,1100,0
2014,3,7,1015,9,0,World,Wednesday,3700,1
2014,3,10,124,0,2,Entertainment,Wednesday,4500,1
2014,3,13,1270,1,0,Business,Wednesday,3100,1
2014,3,10,294,5,0,Entertainment,Wednesday,1800,1
2014,3,11,236,5,1,Entertainment,Wednesday,13900,1
2014,3,11,681,1,2,Viral,Wednesday,679,0
2014,3,7,3326,2,3,Viral,Wednesday,3000,1
2014,3,9,892,1,0,World,Wednesday,5200,1
2014,3,11,1278,6,1,Entertainment,Wednesday,748,0
2014,3,9,364,2,0,Viral,Wednesday,14000,1
2014,3,16,239,0,0,Tech,Wednesday,1200,0
2014,3,8,1268,1,0,Entertainment,Thursday,678,0
2014,3,11,578,1,0,Tech,Thursday,2200,1
2014,3,7,275,2,0,Tech,Thursday,1700,1
2014,3,9,391,9,10,Viral,Thursday,1900,1
2014,3,7,305,6,1,Viral,Thursday,2200,1
2014,3,10,257,6,0,Viral,Thursday,969,0
2014,3,12,810,2,3,Viral,Thursday,1400,1
2014,3,11,715,2,0,Social Media,Thursday,4800,1
2014,3,17,297,0,0,Lifestyle,Thursday,3000,1
2014,3,11,336,1,0,World,Thursday,952,0
2014,3,13,906,3,0,Viral,Thursday,1300,0
2014,3,9,710,3,0,World,Thursday,796,0
2014,3,9,590,1,0,Viral,Thursday,850,0
2014,3,14,180,0,0,World,Thursday,734,0
2014,3,9,1155,16,1,Viral,Thursday,13100,1
2014,3,11,209,0,1,Tech,Thursday,2500,1
2014,3,8,753,3,0,Viral,Thursday,1100,0
2014,3,9,474,1,0,Business,Thursday,1500,1
2014,3,17,451,1,0,Social Media,Thursday,3600,1
2014,3,9,302,3,0,Social Media,Thursday,12000,1
2014,3,8,2689,23,0,Tech,Thursday,11700,1
2014,3,8,268,2,1,Tech,Thursday,785,0
2014,3,12,765,3,1,Social Media,Thursday,2300,1
2014,3,15,255,1,0,Business,Thursday,1100,0
2014,3,8,276,2,0,Tech,Thursday,1100,0
2014,3,9,513,2,1,Lifestyle,Thursday,1300,0
2014,3,11,919,0,21,World,Thursday,878,0
2014,3,11,662,11,0,Tech,Thursday,1400,1
2014,3,15,386,0,1,Entertainment,Thursday,1200,0
2014,3,8,358,1,0,Viral,Thursday,1600,1
2014,3,7,484,1,0,Tech,Thursday,6800,1
2014,3,11,685,1,0,Viral,Thursday,2200,1
2014,3,11,170,0,1,Tech,Thursday,2300,1
2014,3,13,0,0,1,World,Thursday,3000,1
2014,3,11,355,21,1,World,Thursday,3800,1
2014,3,10,406,1,0,Lifestyle,Thursday,1100,0
2014,3,9,202,2,0,Lifestyle,Thursday,727,0
2014,3,8,334,1,1,Lifestyle,Thursday,26500,1
2014,3,10,2307,3,0,Social Media,Thursday,2200,1
2014,3,9,2072,53,0,Entertainment,Thursday,13400,1
2014,3,10,857,30,1,Entertainment,Thursday,24200,1
2014,3,10,402,5,0,Social Media,Thursday,1100,0
2014,3,9,377,1,3,World,Thursday,740,0
2014,3,12,264,1,2,Entertainment,Thursday,19800,1
2014,3,7,296,2,0,Tech,Thursday,1700,1
2014,3,12,2610,9,1,World,Thursday,890,0
2014,3,13,370,0,1,Viral,Thursday,16600,1
2014,3,10,1393,2,0,Business,Thursday,6500,1
2014,3,7,626,1,0,Viral,Thursday,1200,0
2014,3,9,306,1,0,Business,Thursday,1200,0
2014,3,11,294,2,1,Tech,Thursday,6500,1
2014,3,8,200,1,0,Social Media,Thursday,878,0
2014,3,7,344,1,0,Lifestyle,Thursday,692,0
2014,3,11,362,0,0,Viral,Thursday,2600,1
2014,3,9,393,1,2,Viral,Thursday,811,0
2014,3,11,466,1,0,Business,Thursday,1500,1
2014,3,9,242,0,0,Viral,Thursday,3300,1
2014,3,13,1213,3,1,Viral,Friday,1100,0
2014,3,11,1030,11,1,Tech,Friday,1100,0
2014,3,11,616,1,1,Viral,Friday,931,0
2014,3,11,955,0,26,Entertainment,Friday,984,0
2014,3,12,341,3,1,World,Friday,3100,1
2014,3,11,415,1,1,Viral,Friday,640,0
2014,3,10,364,1,1,Tech,Friday,1900,1
2014,3,13,1398,1,1,Viral,Friday,1100,0
2014,3,9,631,1,0,Viral,Friday,820,0
2014,3,14,1417,3,1,Tech,Friday,2700,1
2014,3,9,394,2,0,Business,Friday,7200,1
2014,3,9,657,1,2,Tech,Friday,2000,1
2014,3,10,1634,2,0,World,Friday,859,0
2014,3,9,704,0,10,Viral,Friday,3500,1
2014,3,10,246,0,1,Viral,Friday,10100,1
2014,3,13,699,1,0,Lifestyle,Friday,1700,1
2014,3,5,776,2,0,Tech,Friday,1600,1
2014,3,12,818,11,1,Tech,Friday,1500,1
2014,3,8,247,1,0,Business,Friday,2700,1
2014,3,10,848,4,2,Viral,Friday,2500,1
2014,3,10,498,10,1,Viral,Friday,3600,1
2014,3,12,109,0,1,Viral,Friday,1400,1
2014,3,10,538,3,0,Entertainment,Friday,2000,1
2014,3,11,788,2,0,Viral,Friday,1700,1
2014,3,11,637,2,0,Viral,Friday,2600,1
2014,3,11,1096,1,0,Business,Friday,1900,1
2014,3,9,171,0,1,Business,Friday,995,0
2014,3,12,406,1,0,Tech,Friday,1200,0
2014,3,9,114,2,0,Tech,Friday,3600,1
2014,3,10,142,0,1,Entertainment,Friday,1400,1
2014,3,10,705,1,0,Business,Friday,2300,1
2014,3,12,190,2,2,Tech,Friday,1500,1
2014,3,9,0,14,0,Viral,Friday,1100,0
2014,3,8,473,0,10,Viral,Friday,1100,0
2014,3,10,295,2,0,Social Media,Friday,2900,1
2014,3,10,280,1,1,Tech,Friday,1800,1
2014,3,8,286,1,0,Social Media,Friday,1400,1
2014,3,10,1632,52,0,Viral,Friday,870,0
2014,3,9,204,4,0,Viral,Friday,16200,1
2014,3,7,248,20,0,Viral,Friday,3900,1
2014,3,12,240,0,1,Entertainment,Friday,880,0
2014,3,10,153,11,0,Viral,Friday,1400,1
2014,3,8,729,7,5,Viral,Friday,3100,1
2014,3,12,0,0,0,Social Media,Friday,3700,1
2014,3,12,574,1,1,Tech,Friday,1300,0
2014,3,9,123,2,0,Business,Friday,4600,1
2014,3,7,462,1,0,Viral,Friday,534,0
2014,3,12,263,2,0,World,Friday,3500,1
2014,3,11,396,43,0,Viral,Friday,1200,0
2014,3,8,401,1,2,Viral,Friday,1100,0
2014,3,12,203,0,0,Tech,Friday,1200,0
2014,3,8,1210,11,0,Tech,Friday,4000,1
2014,3,9,576,6,0,Tech,Saturday,2000,1
2014,3,13,734,9,1,Lifestyle,Saturday,17200,1
2014,3,6,302,16,0,World,Saturday,6600,1
2014,3,11,502,4,0,Lifestyle,Saturday,2500,1
2014,3,11,660,4,2,Social Media,Saturday,4200,1
2014,3,9,496,1,1,Tech,Saturday,1400,1
2014,3,13,561,15,1,Tech,Saturday,2000,1
2014,3,11,192,2,0,Business,Saturday,9100,1
2014,3,11,1082,6,11,Viral,Saturday,3300,1
2014,3,9,1459,4,0,Entertainment,Saturday,1600,1
2014,3,11,763,15,0,Social Media,Saturday,1200,0
2014,3,11,637,2,2,Tech,Saturday,2300,1
2014,3,10,39,1,0,Viral,Saturday,4200,1
2014,3,14,1949,17,0,Tech,Saturday,900,0
2014,3,10,237,10,0,Viral,Saturday,1400,1
2014,3,10,772,2,1,Viral,Saturday,2400,1
2014,3,12,1954,51,0,Business,Saturday,1400,1
2014,3,14,837,16,0,Business,Saturday,6300,1
2014,3,11,249,1,0,Social Media,Saturday,1900,1
2014,3,10,228,18,0,Viral,Saturday,14600,1
2014,3,10,322,0,0,World,Saturday,2400,1
2014,3,10,748,11,0,Viral,Saturday,43600,1
2014,3,12,0,11,0,Viral,Saturday,2000,1
2014,3,12,1046,2,0,Business,Saturday,2300,1
2014,3,14,911,2,3,Tech,Sunday,2000,1
2014,3,9,1107,2,1,Business,Sunday,5400,1
2014,3,14,272,1,0,Tech,Sunday,2000,1
2014,3,11,450,15,1,World,Sunday,1500,1
2014,3,11,227,7,0,Viral,Sunday,1000,0
2014,3,8,478,3,0,Social Media,Sunday,2500,1
2014,3,10,802,3,0,Business,Sunday,2300,1
2014,3,12,295,2,0,Tech,Sunday,1200,0
2014,3,11,245,0,1,Tech,Sunday,13700,1
2014,3,12,1386,1,0,Business,Sunday,3100,1
2014,3,12,379,14,2,Entertainment,Sunday,863,0
2014,3,11,1411,10,6,Entertainment,Sunday,2600,1
2014,3,12,477,1,0,Business,Sunday,1400,1
2014,3,12,591,15,0,Entertainment,Sunday,7400,1
2014,3,10,147,1,3,Entertainment,Sunday,1000,0
2014,3,9,190,1,0,Business,Sunday,1600,1
2014,3,12,980,1,0,Viral,Sunday,2100,1
2014,3,11,243,1,0,Tech,Sunday,1500,1
2014,3,6,457,6,1,Viral,Sunday,1300,0
2014,3,14,479,4,0,World,Sunday,2900,1
2014,3,9,970,1,0,Business,Sunday,1600,1
2014,3,10,732,3,0,Lifestyle,Sunday,1800,1
2014,3,12,298,19,0,Business,Sunday,1000,0
2014,3,8,382,1,0,Viral,Sunday,9800,1
2014,3,15,2642,51,0,Business,Sunday,1500,1
2014,3,11,761,11,0,Business,Sunday,1700,1
2014,3,10,624,8,0,Viral,Sunday,1000,0
2014,3,12,1372,1,0,Viral,Sunday,1200,0
2014,3,11,1019,2,0,Viral,Sunday,2200,1
2014,3,11,290,0,0,Viral,Sunday,1300,0
2014,3,11,313,0,21,Viral,Monday,3200,1
2014,3,11,0,38,0,Entertainment,Monday,23600,1
2014,3,11,345,0,0,Viral,Monday,1300,0
2014,3,9,718,26,1,Tech,Monday,1300,0
2014,3,8,506,2,0,Social Media,Monday,2600,1
2014,3,7,489,2,0,Tech,Monday,3100,1
2014,3,13,317,1,1,Tech,Monday,4900,1
2014,3,10,365,15,2,Entertainment,Monday,1800,1
2014,3,9,256,24,1,Viral,Monday,18100,1
2014,3,12,218,1,1,Viral,Monday,2500,1
2014,3,8,900,1,0,Business,Monday,1600,1
2014,3,10,314,13,1,Viral,Monday,1900,1
2014,3,8,751,3,3,Tech,Monday,8900,1
2014,3,12,250,0,1,Tech,Monday,5300,1
2014,3,10,310,3,0,Social Media,Monday,12200,1
2014,3,14,3560,10,1,Business,Monday,1600,1
2014,3,12,1681,1,0,Business,Monday,1300,0
2014,3,12,1046,12,0,Entertainment,Monday,5500,1
2014,3,13,428,15,3,Entertainment,Monday,1300,0
2014,3,11,257,1,0,Business,Monday,857,0
2014,3,12,285,1,0,Tech,Monday,3300,1
2014,3,7,196,8,2,World,Monday,33600,1
2014,3,13,305,1,0,Business,Monday,1200,0
2014,3,7,89,0,2,Social Media,Monday,1800,1
2014,3,13,211,23,1,Viral,Monday,689,0
2014,3,13,486,16,0,Entertainment,Monday,4700,1
2014,3,10,592,1,0,Viral,Monday,912,0
2014,3,11,435,15,1,Entertainment,Monday,1100,0
2014,3,9,411,14,1,Viral,Monday,17400,1
2014,3,10,210,1,1,Business,Monday,12200,1
2014,3,8,399,9,1,Tech,Monday,7900,1
2014,3,14,226,18,1,Viral,Monday,9600,1
2014,3,11,0,0,1,Viral,Monday,838,0
2014,3,14,1312,3,8,Business,Monday,1500,1
2014,3,7,194,1,0,Social Media,Monday,1000,0
2014,3,12,752,1,0,Entertainment,Monday,982,0
2014,3,15,249,0,0,Viral,Monday,728,0
2014,3,8,1533,27,1,Social Media,Monday,1400,1
2014,3,11,953,10,0,Business,Monday,944,0
2014,3,11,333,1,0,Business,Monday,1400,1
2014,3,11,527,0,1,Entertainment,Monday,1300,0
2014,3,12,606,1,0,Viral,Monday,854,0
2014,3,9,451,1,0,World,Monday,677,0
2014,3,8,923,1,2,Social Media,Monday,1800,1
2014,3,7,282,1,1,Entertainment,Monday,2000,1
2014,3,10,491,20,0,Business,Monday,1200,0
2014,3,13,380,0,7,Viral,Monday,2400,1
2014,3,10,232,1,1,Tech,Monday,3600,1
2014,3,11,303,1,1,Tech,Monday,1400,1
2014,3,13,175,0,1,Viral,Monday,992,0
2014,3,10,207,5,0,Social Media,Monday,2800,1
2014,3,8,412,1,0,Tech,Tuesday,1400,1
2014,3,13,184,0,0,Tech,Tuesday,927,0
2014,3,13,262,1,0,Business,Tuesday,1200,0
2014,3,13,727,1,1,Entertainment,Tuesday,11400,1
2014,3,13,139,0,2,Viral,Tuesday,955,0
2014,3,13,912,42,1,World,Tuesday,1200,0
2014,3,13,818,6,0,Lifestyle,Tuesday,1200,0
2014,3,7,770,23,1,World,Tuesday,883,0
2014,3,10,205,1,1,Entertainment,Tuesday,1300,0
2014,3,9,382,1,1,Tech,Tuesday,4300,1
2014,3,7,247,1,0,Lifestyle,Tuesday,3500,1
2014,3,13,0,8,0,Viral,Tuesday,6800,1
2014,3,9,121,1,4,Lifestyle,Tuesday,612,0
2014,3,12,328,3,0,Tech,Tuesday,8000,1
2014,3,11,509,2,1,Viral,Tuesday,1200,0
2014,3,9,1166,3,2,Business,Tuesday,3900,1
2014,3,10,275,2,0,Entertainment,Tuesday,2800,1
2014,3,10,325,25,1,Viral,Tuesday,1300,0
2014,3,8,284,2,0,Tech,Tuesday,1200,0
2014,3,15,436,1,1,Tech,Tuesday,1400,1
2014,3,8,297,2,0,Tech,Tuesday,2200,1
2014,3,13,289,10,1,Entertainment,Tuesday,10900,1
2014,3,12,229,23,1,Viral,Tuesday,45400,1
2014,3,14,2386,52,0,Entertainment,Tuesday,1200,0
2014,3,8,161,0,1,Tech,Tuesday,1300,0
2014,3,11,681,3,2,Viral,Tuesday,1300,0
2014,3,12,344,0,2,Tech,Tuesday,15300,1
2014,3,12,568,2,0,Viral,Tuesday,14900,1
2014,3,12,338,0,0,World,Tuesday,840,0
2014,3,9,670,1,0,Viral,Tuesday,827,0
2014,3,6,632,1,1,Viral,Tuesday,959,0
2014,3,13,1426,1,3,Entertainment,Tuesday,1800,1
2014,3,13,202,6,0,World,Tuesday,2700,1
2014,3,9,290,14,1,Viral,Tuesday,8300,1
2014,3,13,0,15,0,Entertainment,Tuesday,2300,1
2014,3,12,502,1,0,Tech,Tuesday,1200,0
2014,3,9,203,1,2,Entertainment,Tuesday,30200,1
2014,3,8,183,0,1,Business,Tuesday,719,0
2014,3,12,1049,1,1,Tech,Tuesday,1200,0
2014,3,7,116,1,2,Social Media,Tuesday,1100,0
2014,3,11,1222,1,0,Viral,Tuesday,398,0
2014,3,7,534,1,0,World,Tuesday,330,0
2014,3,11,341,19,2,World,Tuesday,3400,1
2014,3,10,145,1,1,Tech,Tuesday,2200,1
2014,3,11,125,1,0,Viral,Tuesday,20400,1
2014,3,15,568,0,2,Tech,Tuesday,924,0
2014,3,11,1563,13,1,Tech,Tuesday,1500,1
2014,3,12,1492,25,1,World,Tuesday,18700,1
2014,3,8,552,1,0,Viral,Tuesday,1200,0
2014,3,11,934,15,0,Business,Tuesday,985,0
2014,3,7,798,8,0,Tech,Tuesday,10300,1
2014,3,9,268,1,0,Business,Tuesday,1400,1
2014,3,8,837,3,2,Viral,Tuesday,1500,1
2014,3,9,700,4,0,Social Media,Tuesday,2600,1
2014,3,8,0,13,0,Viral,Tuesday,3100,1
2014,3,9,417,4,0,Tech,Tuesday,3900,1
2014,3,8,331,1,1,Social Media,Tuesday,3400,1
2014,3,12,723,1,11,Entertainment,Tuesday,1300,0
2014,3,10,461,8,0,World,Tuesday,13800,1
2014,3,11,253,1,0,Tech,Tuesday,7300,1
2014,3,11,936,10,0,Business,Tuesday,1400,1
2014,3,9,566,1,0,Viral,Tuesday,3500,1
2014,3,10,480,1,0,Viral,Wednesday,2000,1
2014,3,10,479,23,30,World,Wednesday,5500,1
2014,3,13,620,2,0,Business,Wednesday,4700,1
2014,3,11,518,0,22,Entertainment,Wednesday,677,0
2014,3,12,197,1,1,Business,Wednesday,1100,0
2014,3,14,399,0,0,Viral,Wednesday,4100,1
2014,3,12,173,1,0,Business,Wednesday,958,0
2014,3,13,327,11,1,Viral,Wednesday,2600,1
2014,3,11,136,0,2,World,Wednesday,2100,1
2014,3,12,469,1,0,Viral,Wednesday,3100,1
2014,3,14,1388,21,0,Business,Wednesday,1400,1
2014,3,11,971,22,0,World,Wednesday,1500,1
2014,3,8,472,11,0,Tech,Wednesday,1500,1
2014,3,11,503,1,1,Viral,Wednesday,768,0
2014,3,14,342,1,0,Entertainment,Wednesday,1200,0
2014,3,16,415,0,1,Business,Wednesday,1000,0
2014,3,8,334,2,0,Viral,Wednesday,1800,1
2014,3,11,975,22,1,World,Wednesday,1500,1
2014,3,14,517,1,0,Viral,Wednesday,1700,1
2014,3,8,447,1,0,Business,Wednesday,314,0
2014,3,10,326,1,0,Business,Wednesday,1600,1
2014,3,12,53,1,0,Viral,Wednesday,3800,1
2014,3,13,204,0,0,Entertainment,Wednesday,797,0
2014,3,9,273,0,0,Tech,Wednesday,2000,1
2014,3,11,235,1,0,Business,Wednesday,1100,0
2014,3,13,248,1,0,Tech,Wednesday,3800,1
2014,3,10,707,7,0,Tech,Wednesday,6200,1
2014,3,12,486,10,1,Lifestyle,Wednesday,1400,1
2014,3,9,333,1,0,Viral,Wednesday,824,0
2014,3,9,276,12,0,Viral,Wednesday,3000,1
2014,3,13,1093,1,26,Entertainment,Wednesday,907,0
2014,3,6,276,1,0,Viral,Wednesday,1700,1
2014,3,12,1012,3,2,Viral,Wednesday,7600,1
2014,3,7,824,29,0,Business,Wednesday,639,0
2014,3,8,358,1,0,World,Wednesday,1100,0
2014,3,11,406,1,0,World,Wednesday,589,0
2014,3,10,1118,1,0,Business,Wednesday,1300,0
2014,3,12,480,1,0,Viral,Wednesday,3300,1
2014,3,10,437,1,0,Tech,Wednesday,3100,1
2014,3,11,877,3,1,Business,Wednesday,3800,1
2014,3,13,937,4,0,Entertainment,Wednesday,871,0
2014,3,15,1363,11,0,Business,Wednesday,968,0
2014,3,13,293,15,1,Viral,Wednesday,805,0
2014,3,9,798,4,1,Social Media,Wednesday,2100,1
2014,3,14,939,1,11,Entertainment,Wednesday,1200,0
2014,3,12,389,9,0,Viral,Wednesday,2400,1
2014,3,8,286,1,0,Tech,Wednesday,2000,1
2014,3,14,748,1,0,Tech,Wednesday,2000,1
2014,3,14,589,11,3,Entertainment,Wednesday,789,0
2014,3,12,407,0,31,World,Wednesday,1800,1
2014,3,10,294,1,1,Entertainment,Wednesday,1000,0
2014,3,10,367,1,0,Tech,Wednesday,4100,1
2014,3,10,286,1,0,Tech,Wednesday,1500,1
2014,3,9,1557,4,1,Lifestyle,Wednesday,4800,1
2014,3,14,748,1,0,World,Wednesday,1200,0
2014,3,13,964,2,0,Viral,Wednesday,1000,0
2014,3,10,609,2,0,Entertainment,Wednesday,859,0
2014,3,11,426,15,0,Viral,Wednesday,2800,1
2014,3,8,391,2,1,Business,Wednesday,1100,0
2014,3,11,273,7,1,Entertainment,Wednesday,941,0
2014,3,7,256,2,0,Social Media,Wednesday,1400,1
2014,3,11,319,0,1,Tech,Thursday,1500,1
2014,3,9,892,1,0,Business,Thursday,1700,1
2014,3,8,681,1,1,Business,Thursday,3000,1
2014,3,11,760,8,0,Tech,Thursday,991,0
2014,3,11,439,14,0,Viral,Thursday,1500,1
2014,3,11,1289,1,0,Business,Thursday,1200,0
2014,3,8,1166,16,1,Viral,Thursday,1500,1
2014,3,12,284,11,0,Viral,Thursday,6100,1
2014,3,10,513,1,0,Viral,Thursday,842,0
2014,3,8,484,1,0,Business,Thursday,835,0
2014,3,11,710,1,0,Business,Thursday,1900,1
2014,3,14,243,1,0,Business,Thursday,2100,1
2014,3,13,1254,4,0,Tech,Thursday,18500,1
2014,3,13,304,0,0,Viral,Thursday,777,0
2014,3,10,259,10,2,Viral,Thursday,5400,1
2014,3,12,605,0,0,Social Media,Thursday,1700,1
2014,3,12,1469,11,5,Entertainment,Thursday,1600,1
2014,3,10,1379,10,6,Entertainment,Thursday,4400,1
2014,3,12,1059,1,1,World,Thursday,952,0
2014,3,9,280,2,1,Tech,Thursday,2700,1
2014,3,7,228,1,0,Tech,Thursday,1900,1
2014,3,14,235,0,0,Tech,Thursday,1100,0
2014,3,13,143,0,1,Business,Thursday,1500,1
2014,3,9,878,22,1,Viral,Thursday,1100,0
2014,3,9,632,1,0,Tech,Thursday,2300,1
